Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022.06.16 20:38:03.1684,31.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.8,20.75,20.4,20.75,2022/06/16,17:22:28,68.6823945,60.8921486,203.149,16,
2022.06.16 20:38:03.2005,31.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.02,20.76,20.4,20.78,2022/06/16,17:22:29,68.6823945,60.8921479,201.081,16,
2022.06.16 20:38:03.2163,31.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.24,20.78,20.4,20.78,2022/06/16,17:22:30,68.6823934,60.8921468,199.295,16,
2022.06.16 20:38:03.2507,31.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.39,20.79,20.4,20.79,2022/06/16,17:22:31,68.6823921,60.8921456,197.511,16,
2022.06.16 20:38:03.2813,31.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.66,20.8,20.4,20.81,2022/06/16,17:22:32,68.682392,60.8921458,195.649,16,
2022.06.16 20:38:03.2974,31.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.78,20.82,20.4,20.82,2022/06/16,17:22:33,68.6823915,60.8921465,193.742,16,
2022.06.16 20:38:03.3295,32.020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.94,20.86,20.4,20.82,2022/06/16,17:22:34,68.6823896,60.8921483,191.947,16,
2022.06.16 20:38:03.3512,32.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.17,20.79,20.4,20.83,2022/06/16,17:22:35,68.6823897,60.8921462,189.85,16,
2022.06.16 20:38:03.3778,32.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.37,20.74,20.5,20.83,2022/06/16,17:22:36,68.6823884,60.8921496,188.512,16,
2022.06.16 20:38:03.4114,32.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.54,20.7,20.5,20.82,2022/06/16,17:22:37,68.6823869,60.8921536,186.929,16,
2022.06.16 20:38:03.4280,32.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.78,20.72,20.5,20.82,2022/06/16,17:22:38,68.6823858,60.8921547,185.08,16,
2022.06.16 20:38:03.4600,32.150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.94,20.75,20.5,20.83,2022/06/16,17:22:39,68.6823853,60.8921567,183.26,16,
2022.06.16 20:38:03.4759,32.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.14,20.73,20.5,20.82,2022/06/16,17:22:40,68.6823839,60.8921578,181.55,16,
2022.06.16 20:38:03.5089,32.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.35,20.72,20.5,20.83,2022/06/16,17:22:41,68.6823847,60.8921571,179.654,16,
2022.06.16 20:38:03.5417,32.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.5,20.72,20.5,20.83,2022/06/16,17:22:42,68.682381,60.8921582,177.588,16,
2022.06.16 20:38:03.5571,32.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.73,20.75,20.6,20.85,2022/06/16,17:22:43,68.6823795,60.8921604,175.678,16,
2022.06.16 20:38:03.5935,32.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,20.7,20.6,20.83,2022/06/16,17:22:44,68.6823793,60.8921628,173.745,16,
2022.06.16 20:38:03.6093,32.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.19,20.7,20.6,20.83,2022/06/16,17:22:45,68.6823789,60.8921639,171.962,16,
2022.06.16 20:38:03.6415,32.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.36,20.68,20.6,20.85,2022/06/16,17:22:46,68.6823774,60.8921626,170.085,16,
2022.06.16 20:38:03.6569,32.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.58,20.68,20.6,20.83,2022/06/16,17:22:47,68.6823766,60.8921629,168.341,16,
2022.06.16 20:38:03.6889,32.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.77,20.66,20.7,20.83,2022/06/16,17:22:48,68.6823753,60.8921637,166.428,16,
2022.06.16 20:38:03.7201,32.410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.02,20.67,20.7,20.83,2022/06/16,17:22:49,68.682373,60.8921647,164.671,16,
2022.06.16 20:38:03.7360,32.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.24,20.68,20.7,20.83,2022/06/16,17:22:50,68.6823736,60.8921645,162.697,16,
2022.06.16 20:38:03.7684,32.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.46,20.62,20.8,20.82,2022/06/16,17:22:51,68.6823748,60.8921652,161.12,16,
2022.06.16 20:38:03.8004,32.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.64,20.63,20.8,20.82,2022/06/16,17:22:52,68.6823744,60.892165,159.452,16,
2022.06.16 20:38:03.8164,32.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.88,20.6,20.9,20.82,2022/06/16,17:22:53,68.6823715,60.8921636,157.507,16,
2022.06.16 20:38:03.8526,32.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.11,20.6,21,20.82,2022/06/16,17:22:54,68.6823718,60.8921644,155.974,16,
2022.06.16 20:38:03.8656,32.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.29,20.58,21,20.83,2022/06/16,17:22:55,68.6823724,60.8921641,154.358,16,
2022.06.16 20:38:03.8968,32.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.45,20.55,21.1,20.81,2022/06/16,17:22:56,68.6823718,60.8921629,153.135,16,
2022.06.16 20:38:03.9292,32.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.56,20.55,21.2,20.79,2022/06/16,17:22:57,68.6823694,60.89216,151.683,16,
2022.06.16 20:38:03.9459,32.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.73,20.58,21.3,20.79,2022/06/16,17:22:58,68.6823656,60.8921541,150.141,16,
2022.06.16 20:38:03.9763,32.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.82,20.56,21.3,20.79,2022/06/16,17:22:59,68.682366,60.8921542,149.287,16,
2022.06.16 20:38:03.9919,32.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.92,20.56,21.4,20.79,2022/06/16,17:23:00,68.6823664,60.8921546,148.698,16,
2022.06.16 20:38:04.0245,32.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.01,20.56,21.5,20.79,2022/06/16,17:23:01,68.6823684,60.8921545,147.817,16,
2022.06.16 20:38:04.0564,32.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.14,20.56,21.5,20.78,2022/06/16,17:23:02,68.6823685,60.8921512,146.304,16,
2022.06.16 20:38:04.0724,32.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.22,20.5,21.7,20.78,2022/06/16,17:23:03,68.6823677,60.8921512,145.555,16,
2022.06.16 20:38:04.1041,32.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.36,20.51,21.7,20.77,2022/06/16,17:23:04,68.6823676,60.8921512,144.523,16,
2022.06.16 20:38:04.1359,32.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.41,20.52,21.8,20.77,2022/06/16,17:23:05,68.6823662,60.89215,143.436,16,
2022.06.16 20:38:04.1583,32.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.6,20.49,22,20.75,2022/06/16,17:23:06,68.6823664,60.8921504,142.789,16,
2022.06.16 20:38:04.1741,32.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.65,20.48,22.1,20.75,2022/06/16,17:23:07,68.6823653,60.8921485,141.759,16,
2022.06.16 20:38:04.2061,32.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.75,20.47,22.2,20.74,2022/06/16,17:23:08,68.6823645,60.8921468,140.702,16,
2022.06.16 20:38:04.2389,32.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.84,20.39,22.4,20.72,2022/06/16,17:23:09,68.6823641,60.8921455,139.959,16,
2022.06.16 20:38:04.2537,32.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,20.36,22.6,20.71,2022/06/16,17:23:10,68.6823646,60.8921461,139.211,16,
2022.06.16 20:38:04.2869,32.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.09,20.35,22.9,20.71,2022/06/16,17:23:11,68.6823653,60.8921471,138.661,16,
2022.06.16 20:38:04.3037,32.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.14,20.32,23.1,20.7,2022/06/16,17:23:12,68.6823683,60.8921498,138.227,16,
2022.06.16 20:38:04.3344,33.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.25,20.31,23.2,20.67,2022/06/16,17:23:13,68.6823721,60.8921542,138.04,16,
2022.06.16 20:38:04.3666,33.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.34,20.27,23.5,20.67,2022/06/16,17:23:14,68.6823741,60.8921553,137.416,16,
2022.06.16 20:38:04.3850,33.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.46,20.25,23.7,20.64,2022/06/16,17:23:15,68.6823695,60.8921523,136.53,16,
2022.06.16 20:38:04.4171,33.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.5,20.25,23.9,20.63,2022/06/16,17:23:16,68.6823751,60.8921588,136.578,16,
2022.06.16 20:38:04.4332,33.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.62,20.24,24.1,20.61,2022/06/16,17:23:17,68.6823742,60.8921576,135.588,16,
2022.06.16 20:38:04.4651,33.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.73,20.2,24.3,20.6,2022/06/16,17:23:18,68.6823725,60.8921577,134.524,16,
2022.06.16 20:38:04.4992,33.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.83,20.17,24.6,20.57,2022/06/16,17:23:19,68.6823737,60.8921633,134.498,16,
2022.06.16 20:38:04.5152,33.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.95,20.11,24.8,20.57,2022/06/16,17:23:20,68.6823731,60.8921653,133.614,16,
2022.06.16 20:38:04.5483,33.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.01,20.11,25.1,20.56,2022/06/16,17:23:21,68.6823741,60.8921645,132.604,16,
2022.06.16 20:38:04.5635,33.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.17,20.12,25.3,20.53,2022/06/16,17:23:22,68.6823728,60.892164,131.435,16,
2022.06.16 20:38:04.6033,33.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.19,20.08,25.5,20.52,2022/06/16,17:23:23,68.6823753,60.8921633,130.889,16,
2022.06.16 20:38:04.6192,33.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.27,20.07,25.8,20.49,2022/06/16,17:23:24,68.6823804,60.8921665,130.366,16,
2022.06.16 20:38:04.6547,33.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.42,20.03,26,20.48,2022/06/16,17:23:25,68.6823858,60.8921707,129.573,16,
2022.06.16 20:38:04.6742,33.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.48,20,26.2,20.46,2022/06/16,17:23:26,68.6823871,60.8921724,128.471,16,
2022.06.16 20:38:04.7059,33.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.57,20,26.4,20.45,2022/06/16,17:23:27,68.6823872,60.8921727,127.81,16,
2022.06.16 20:38:04.7220,33.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.7,19.99,26.6,20.42,2022/06/16,17:23:28,68.68239,60.8921753,127.398,16,
2022.06.16 20:38:04.7552,33.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.79,19.99,26.8,20.42,2022/06/16,17:23:29,68.6823899,60.8921759,126.507,16,
2022.06.16 20:38:04.7740,33.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.88,19.99,27,20.41,2022/06/16,17:23:30,68.6823883,60.8921731,125.434,16,
2022.06.16 20:38:04.8068,33.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.9,19.96,27.2,20.38,2022/06/16,17:23:31,68.6823882,60.8921718,124.299,16,
2022.06.16 20:38:04.8229,33.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.1,19.94,27.4,20.37,2022/06/16,17:23:32,68.6823831,60.8921659,123.063,16,
2022.06.16 20:38:04.8552,33.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.2,19.92,27.6,20.35,2022/06/16,17:23:33,68.6823797,60.8921615,121.912,16,
2022.06.16 20:38:04.8874,33.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.28,19.92,27.8,20.34,2022/06/16,17:23:34,68.6823778,60.8921611,121.177,16,
2022.06.16 20:38:04.9036,33.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.4,19.87,28,20.33,2022/06/16,17:23:35,68.6823777,60.8921608,120.249,16,
2022.06.16 20:38:04.9413,33.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.52,19.84,28.3,20.3,2022/06/16,17:23:36,68.6823734,60.892162,119.739,16,
2022.06.16 20:38:04.9551,33.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.57,19.84,28.5,20.29,2022/06/16,17:23:37,68.6823736,60.8921616,118.73,16,
2022.06.16 20:38:04.9875,33.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.66,19.81,28.7,20.29,2022/06/16,17:23:38,68.6823707,60.8921596,117.929,16,
2022.06.16 20:38:05.0198,33.710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.77,19.82,28.9,20.26,2022/06/16,17:23:39,68.6823691,60.8921568,116.653,16,
2022.06.16 20:38:05.0362,33.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.91,19.79,29.1,20.25,2022/06/16,17:23:40,68.6823666,60.8921531,115.682,16,
2022.06.16 20:38:05.0548,33.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.93,19.78,29.3,20.23,2022/06/16,17:23:41,68.6823674,60.8921511,114.546,16,
2022.06.16 20:38:05.0847,33.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.03,19.78,29.5,20.22,2022/06/16,17:23:42,68.6823697,60.8921538,114.011,16,
2022.06.16 20:38:05.1189,33.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.14,19.74,29.6,20.2,2022/06/16,17:23:43,68.6823706,60.8921575,113.094,16,
2022.06.16 20:38:05.1378,33.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.24,19.75,29.8,20.19,2022/06/16,17:23:44,68.6823712,60.8921565,111.993,16,
2022.06.16 20:38:05.1721,33.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.29,19.71,30,20.19,2022/06/16,17:23:45,68.6823701,60.8921549,110.694,16,
2022.06.16 20:38:05.1937,33.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.43,19.73,30.1,20.16,2022/06/16,17:23:46,68.6823691,60.892157,109.882,16,
2022.06.16 20:38:05.2096,33.900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.45,19.71,30.3,20.16,2022/06/16,17:23:47,68.6823686,60.8921587,109.007,16,
2022.06.16 20:38:05.2415,33.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.65,19.67,30.5,20.14,2022/06/16,17:23:48,68.6823677,60.8921581,108.119,16,
2022.06.16 20:38:05.2753,33.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.69,19.65,30.6,20.14,2022/06/16,17:23:49,68.6823672,60.892158,107.306,16,
2022.06.16 20:38:05.2914,33.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.87,19.66,30.8,20.12,2022/06/16,17:23:50,68.6823658,60.8921589,106.368,16,
2022.06.16 20:38:05.3251,34.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.96,19.64,30.8,20.09,2022/06/16,17:23:51,68.6823664,60.8921613,105.528,16,
2022.06.16 20:38:05.3412,34.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,19.65,31,20.09,2022/06/16,17:23:52,68.6823654,60.8921609,104.598,16,
2022.06.16 20:38:05.3737,34.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.07,19.61,31.1,20.08,2022/06/16,17:23:53,68.6823629,60.8921559,103.595,16,
2022.06.16 20:38:05.4055,34.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.26,19.6,31.2,20.07,2022/06/16,17:23:54,68.6823638,60.8921557,102.824,16,
2022.06.16 20:38:05.4218,34.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.3,19.62,31.3,20.05,2022/06/16,17:23:55,68.6823658,60.8921581,102.228,16,
2022.06.16 20:38:05.4572,34.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.41,19.6,31.4,20.03,2022/06/16,17:23:56,68.6823652,60.8921589,101.349,16,
2022.06.16 20:38:05.4729,34.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.54,19.62,31.5,20.03,2022/06/16,17:23:57,68.6823641,60.8921543,99.854,16,
2022.06.16 20:38:05.5042,34.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.67,19.58,31.6,20.01,2022/06/16,17:23:58,68.6823641,60.8921533,98.743,16,
2022.06.16 20:38:05.5354,34.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.73,19.6,31.7,20.01,2022/06/16,17:23:58,68.6823641,60.8921533,98.743,16,
2022.06.16 20:38:05.5359,34.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.73,19.6,31.7,19.98,2022/06/16,17:23:59,68.6823623,60.8921528,98.218,16,
2022.06.16 20:38:05.5557,34.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.83,19.6,31.8,19.98,2022/06/16,17:24:00,68.6823643,60.8921531,97.291,16,
2022.06.16 20:38:05.5842,34.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.95,19.57,31.9,19.95,2022/06/16,17:24:01,68.6823632,60.8921519,96.274,16,
2022.06.16 20:38:05.6019,34.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.03,19.57,32.1,19.91,2022/06/16,17:24:02,68.6823616,60.8921517,95.262,16,
2022.06.16 20:38:05.6338,34.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.1,19.57,32.2,19.9,2022/06/16,17:24:03,68.6823659,60.8921583,94.97,16,
2022.06.16 20:38:05.6652,34.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.22,19.52,32.3,19.88,2022/06/16,17:24:04,68.6823609,60.8921572,94.138,16,
